"main.id","hpq_phiheal_empl_mem.id","phiheal_empl_mem_refno"
"561221","0","1"
"561221","1","2"
"561228","0","5"
"561228","1","6"
"561230","0","1"
"561230","1","2"
"561230","2","3"
"561232","0","1"
"561232","1","2"
"561232","2","3"
"561232","3","4"
"561232","4","5"
"561232","5","6"
"561351","0","2"
"561364","0","4"
"561366","0","1"
"561367","0","1"
"561440","0","1"
"561440","1","2"
"561440","2","3"
"561440","3","4"
"561440","4","5"
"561440","5","6"
"561440","6","7"
"562918","0","1415604089435"
"562918","1","1415604089436"
"562918","2","1415604089441"
"562962","0","3"
"562962","1","2"
"562962","2","1"
"562962","3","4"
"562962","4","5"
"562962","5","6"
"562974","0","2"
"562974","1","3"
"562974","2","4"
"562985","0","2"
"562985","1","7"
"562987","0","1"
"562987","1","2"
"562987","2","3"
"562992","0","1"
"562992","1","2"
"563133","0","2"
"563133","1","1"
"563133","2","3"
"563133","3","4"
"563134","0","3"
"563134","1","4"
"563134","2","5"
"563134","3","6"
"563134","4","7"
"563152","0","2"
"563152","1","3"
"563152","2","4"
"563501","0","2"
"686007","0","3"
"686012","0","1"
"764735","0","1"
"764735","1","2"
"764735","2","3"
"764735","3","4"
"764754","0","1"
"764754","1","2"
"764754","2","3"
"767805","0","1"
"767805","1","2"
"767805","2","3"
"767805","3","4"
"767805","4","5"
"767805","5","6"
"769148","0","1"
"769148","1","2"
"769151","0","1"
"769151","1","2"
"769151","2","3"
"769161","0","1"
"769161","1","2"
"811163","0","1"
"811163","1","2"
"811163","2","3"
"811163","3","4"
"811163","4","5"
"811163","5","6"
"1006310","0","1"
"1006310","1","2"
"1006310","2","3"
"1006311","0","1"
"1006311","1","2"
"1006311","2","4"
"1006311","3","5"
"1013009","0","2"
"1016426","0","3"
"1016426","1","2"
"1023193","0","2"
"1023194","0","2"
"1023194","1","3"
"1023194","2","4"
"1116895","0","1"
"210557","0","1"
"210557","1","2"
"210563","0","1"
"210563","1","2"
"187686","0","1"
"187686","1","2"
"187686","2","3"
"187686","3","5"
"187686","4","6"
"187920","0","1"
"187920","1","2"
"187920","2","3"
"187920","3","4"
"187920","4","5"
"151520","0","1"
"294789","0","1"
"294789","1","2"
"315011","0","2"
"315011","1","3"
"315011","2","4"
"197341","0","1"
"197341","1","2"
"234035","0","3"
"235713","0","2"
"166137","0","1"
"166137","1","2"
"166137","2","3"
"166137","3","4"
"343282","0","1"
"283833","0","1"
"210772","0","1"
"210836","0","1"
"210836","1","3"
"210836","2","4"
"251537","0","3"
"251537","1","4"
"251537","2","5"
"231723","0","1"
"231723","1","2"
"231723","2","3"
"300029","0","1"
"317313","0","6"
"317313","1","7"
"380475","0","2"
"380475","1","4"
"380475","2","5"
"380476","0","2"
"380483","0","2"
"380483","1","3"
"380483","2","4"
"380506","0","1"
"380506","1","2"
"222479","0","1"
"222482","0","1"
"222483","0","1"
"222487","0","1"
"222487","1","3"
"222497","0","2"
"228818","0","1"
"228851","0","1"
"228858","0","1"
"165889","0","3"
"165892","0","1"
"165904","0","6"
"165910","0","4"
"165920","0","1"
"165920","1","2"
"165929","0","3"
"165942","0","1"
"165943","0","1"
"165950","0","3"
"161895","0","2"
"161907","0","1"
"161907","1","2"
"161907","2","3"
"161907","3","4"
"161907","4","5"
"161910","0","2"
"161910","1","4"
"161910","2","8"
"161911","0","1"
"161915","0","1"
"161915","1","2"
"196177","0","2"
"342841","0","5"
"202892","0","1"
"202892","1","2"
"202892","2","3"
"202907","0","1"
"202907","1","2"
"202907","2","3"
"202907","3","4"
"202907","4","5"
"202941","0","1"
"202944","0","1"
"202944","1","2"
"202944","2","3"
"217310","0","2"
"217310","1","4"
"217310","2","5"
"217317","0","1"
"217317","1","2"
"217320","0","1"
"217320","1","2"
"217320","2","3"
"217320","3","4"
"217322","0","1"
"217322","1","2"
"217322","2","3"
"217322","3","4"
"217373","0","1"
"217373","1","2"
"217328","0","1"
"217328","1","2"
"217328","2","3"
"217334","0","3"
"217334","1","4"
"217334","2","5"
"217334","3","6"
"217336","0","1"
"217336","1","2"
"217336","2","3"
"217336","3","4"
"252070","0","1"
"252084","0","3"
"252084","1","1"
"252084","2","2"
"252084","3","6"
"252084","4","19"
"252084","5","20"
"252086","0","1"
"252086","1","2"
"252086","2","3"
"252086","3","4"
"252086","4","5"
"252104","0","1"
"252104","1","2"
"252104","2","3"
"252104","3","4"
"252104","4","5"
"252105","0","1"
"252105","1","2"
"252105","2","3"
"252105","3","4"
"252107","0","1"
"252107","1","2"
"252110","0","2"
"252110","1","1"
"252110","2","5"
"252110","3","4"
"252125","0","1"
"252125","1","2"
"252125","2","3"
"252125","3","4"
"252125","4","5"
"252125","5","6"
"252126","0","3"
"252126","1","1"
"252126","2","2"
"252131","0","6"
"252135","0","3"
"252135","1","4"
"252135","2","1"
"252135","3","2"
"252136","0","1"
"252136","1","2"
"252136","2","3"
"252136","3","4"
"285561","0","1"
"285561","1","2"
"285561","2","4"
"240596","0","3"
"240597","0","1"
"240597","1","2"
"240597","2","3"
"240597","3","4"
"240597","4","5"
"240600","0","3"
"240600","1","4"
"240602","0","1"
"240602","1","4"
"240602","2","5"
"240602","3","3"
"240603","0","1409102472246"
"240603","1","1409102472245"
"240603","2","1409102472247"
"240604","0","1"
"240609","0","1"
"240609","1","2"
"240609","2","4"
"240616","0","1"
"240616","1","2"
"240616","2","4"
"240616","3","3"
"240616","4","5"
"240619","0","1"
"240619","1","2"
"240619","2","4"
"240619","3","5"
"240637","0","1"
"240637","1","2"
"240641","0","1"
"240642","0","1"
"240642","1","2"
"240644","0","1"
"240645","0","1"
"240645","1","2"
"240645","2","3"
"240645","3","4"
"240645","4","5"
"240645","5","6"
"240647","0","1"
"240647","1","2"
"240650","0","2"
"240650","1","1"
"240650","2","3"
"240650","3","4"
"241073","0","1"
"241073","1","2"
"241073","2","3"
"241073","3","4"
"241073","4","5"
"241073","5","6"
"241073","6","7"
"240651","0","1"
"240651","1","3"
"240654","0","1"
"240654","1","2"
"240654","2","3"
"240654","3","4"
"240654","4","5"
"240655","0","1409102472246"
"240655","1","1409102472247"
"240655","2","1409102472248"
"240660","0","2"
"240660","1","1"
"240660","2","5"
"240661","0","1"
"240661","1","2"
"240662","0","1"
"240662","1","3"
"240662","2","2"
"145784","0","2"
"145786","0","2"
"145802","0","1"
"145813","0","1"
"349508","0","2"
"349508","1","3"
"349508","2","6"
"349319","0","1"
"349319","1","2"
"349319","2","3"
"349319","3","4"
"349357","0","1"
"349357","1","2"
"349357","2","6"
"349357","3","7"
"137275","0","1"
"137279","0","1"
"137286","0","2"
"137287","0","1"
"137288","0","1"
"152846","0","2"
"152847","0","1"
"152848","0","1"
"152848","1","2"
"152848","2","3"
"152852","0","1"
"152853","0","1"
"152853","1","2"
"152854","0","1"
"152855","0","4"
"152857","0","2"
"152859","0","2"
"152860","0","1"
"152860","1","2"
"152860","2","7"
"152863","0","3"
"153384","0","2"
"153385","0","2"
"153387","0","3"
"153387","1","5"
"810117","0","1"
"810117","1","2"
"183357","0","1"
"183357","1","2"
"183359","0","3"
"183359","1","6"
"542787","0","2"
"542787","1","3"
"542787","2","4"
"543961","0","1"
"543961","1","2"
"543961","2","3"
"543961","3","4"
"543961","4","5"
"562971","0","1"
"562971","1","2"
"562971","2","3"
"562971","3","4"
"211851","0","1"
"211851","1","2"
"211851","2","3"
"211851","3","4"
"211851","4","5"
"212083","0","1"
"212249","0","2"
"212255","0","1"
"161832","0","1"
"161832","1","2"
"161844","0","1"
"161844","1","2"
"161844","2","3"
"161844","3","4"
"161844","4","5"
"162949","0","1"
"162949","1","4"
"162949","2","5"
"162953","0","3"
"162953","1","4"
"162953","2","5"
"187170","0","1"
"187247","0","1"
"187247","1","2"
"187247","2","3"
"187263","0","1"
"187263","1","2"
"187263","2","3"
"187271","0","1"
"187271","1","2"
"187277","0","1"
"187277","1","2"
"187277","2","3"
"187280","0","2"
"187280","1","3"
"187297","0","3"
"187297","1","4"
"187297","2","5"
"221949","0","2"
"221949","1","1"
"259194","0","1"
"259194","1","3"
"259194","2","4"
"259194","3","5"
"154295","0","1"
"158074","0","1"
"158077","0","3"
"158079","0","1"
"158081","0","2"
"158089","0","1"
"684123","0","2"
"684123","1","1"
"684123","2","3"
"684123","3","4"
"659823","0","1"
"178753","0","1"
"178767","0","1"
"178767","1","2"
"178767","2","3"
"178773","0","1"
"178774","0","1"
"178774","1","2"
"178786","0","2"
"178786","1","3"
"178787","0","3"
"178787","1","4"
"178787","2","5"
"178787","3","6"
"377592","0","4"
"377592","1","5"
"217303","0","1"
"221299","0","3"
"217307","0","2"
"218950","0","1"
"221297","0","1"
"221301","0","1"
"219281","0","2"
"219927","0","1"
"219938","0","3"
"221557","0","1"
"221558","0","2"
"221559","0","4"
"221561","0","3"
"228988","0","1"
"228988","1","2"
"228989","0","1"
"228990","0","1"
"228990","1","2"
"228991","0","1"
"228991","1","2"
"228991","2","3"
"228993","0","1"
"228993","1","2"
"228993","2","3"
"228993","3","4"
"228999","0","1"
"228999","1","2"
"228999","2","3"
"228999","3","4"
"229001","0","1"
"229002","0","1"
"229002","1","2"
"229002","2","3"
"229002","3","4"
"229002","4","5"
"229002","5","6"
"229003","0","1"
"229003","1","2"
"229008","0","3"
"229008","1","4"
"229008","2","5"
"229009","0","1"
"229011","0","1"
"229011","1","2"
"229011","2","3"
"229012","0","2"
"229015","0","3"
"229015","1","4"
"229015","2","5"
"242130","0","3"
"229019","0","1"
"229019","1","2"
"229019","2","4"
"242131","0","3"
"242131","1","4"
"230672","0","1"
"230672","1","2"
"242138","0","1"
"242138","1","2"
"242138","2","3"
"242138","3","4"
"232824","0","1"
"232824","1","2"
"218760","0","1"
"218760","1","2"
"218760","2","3"
"218760","3","4"
"218761","0","1"
"218761","1","2"
"218761","2","3"
"218761","3","4"
"218761","4","5"
"218764","0","1"
"218764","1","2"
"218764","2","3"
"218764","3","4"
"219124","0","2"
"219124","1","3"
"219162","0","1"
"219162","1","2"
"220001","0","1"
"220002","0","2"
"220002","1","3"
"220002","2","4"
"220002","3","5"
"220005","0","2"
"220005","1","3"
"220005","2","4"
"220005","3","5"
"221392","0","1"
"221396","0","1"
"221396","1","2"
"221396","2","3"
"222201","0","2"
"222201","1","3"
"222201","2","4"
"222201","3","5"
"222214","0","1"
"222214","1","2"
"222214","2","3"
"222214","3","4"
"222214","4","5"
"226777","0","1"
"226777","1","2"
"226777","2","3"
"226783","0","3"
"226783","1","4"
"226784","0","1"
"226784","1","2"
"226784","2","3"
"226784","3","4"
"227227","0","1"
"227227","1","2"
"227227","2","3"
"227228","0","1"
"227228","1","2"
"227233","0","3"
"227932","0","2"
"229373","0","1"
"229373","1","2"
"229376","0","3"
"229376","1","4"
"229376","2","5"
"229376","3","6"
"229377","0","1"
"229377","1","2"
"229378","0","3"
"229378","1","4"
"229378","2","5"
"229378","3","6"
"229379","0","1"
"229379","1","2"
"229386","0","1"
"229393","0","3"
"173746","0","2"
"193063","0","1"
"193063","1","2"
"193064","0","1"
"193064","1","2"
"193086","0","1"
"193121","0","1"
"193122","0","1"
"194363","0","1"
"194363","1","2"
"194363","2","3"
"194363","3","4"
"194365","0","1"
"194365","1","2"
"194366","0","1"
"194366","1","2"
"194367","0","1"
"194368","0","2"
"194377","0","1"
"194377","1","2"
"194378","0","1"
"194378","1","2"
"194381","0","1"
"194402","0","1"
"194402","1","3"
"194426","0","2"
"194427","0","1"
"194427","1","2"
"194427","2","22"
"194427","3","3"
"194433","0","1"
"194434","0","2"
"194435","0","1"
"194436","0","1"
"197984","0","1"
"197988","0","1"
"197989","0","2"
"197990","0","1"
"198002","0","1"
"198005","0","2"
"198017","0","2"
"198017","1","3"
"198019","0","2"
"198025","0","2"
"198026","0","1"
"193068","0","1"
"198053","0","2"
"198055","0","1"
"198063","0","1"
"198064","0","2"
"198068","0","42"
"198069","0","1"
"198082","0","1"
"198082","1","2"
"198090","0","4"
"198092","0","1"
"198093","0","1"
"198093","1","2"
"198093","2","3"
"198099","0","1"
"198099","1","2"
"198105","0","2"
"198114","0","1"
"198114","1","2"
"198116","0","1"
"198116","1","2"
"198117","0","1"
"198117","1","2"
"198119","0","1"
"198119","1","3"
"198125","0","1"
"198125","1","2"
"198125","2","4"
"198126","0","1"
"198135","0","2"
"198137","0","1"
"198137","1","2"
"198139","0","1"
"198139","1","2"
"198139","2","3"
"198139","3","4"
"198139","4","5"
"198145","0","1"
"198146","0","1"
"198186","0","1"
"198186","1","2"
"198186","2","3"
"198188","0","1"
"198188","1","2"
"198188","2","3"
"198188","3","4"
"198188","4","5"
"198190","0","1"
"198190","1","2"
"198190","2","3"
"198190","3","4"
"198190","4","5"
"198191","0","1"
"198191","1","2"
"198191","2","3"
"198197","0","1"
"198197","1","2"
"198197","2","3"
"198202","0","1"
"198202","1","2"
"198202","2","3"
"198202","3","4"
"198202","4","5"
"198203","0","1"
"198203","1","2"
"198203","2","3"
"198203","3","4"
"198203","4","5"
"198203","5","6"
"199629","0","1"
"199630","0","1"
"199630","1","2"
"199630","2","3"
"199630","3","4"
"199632","0","3"
"199636","0","1"
"199637","0","2"
"199639","0","1"
"199645","0","1"
"199645","1","2"
"199768","0","1"
"199768","1","2"
"199769","0","1"
"199769","1","2"
"199769","2","3"
"199769","3","4"
"202284","0","2"
"202296","0","1"
"202693","0","2"
"194408","0","4"
"203436","0","1"
"203436","1","2"
"203436","2","3"
"203439","0","4"
"203439","1","5"
"203439","2","6"
"203443","0","1"
"203443","1","2"
"203443","2","4"
"203458","0","1"
"203458","1","2"
"203461","0","1"
"203465","0","1"
"213524","0","1"
"213524","1","2"
"213528","0","1"
"198112","0","1"
"198112","1","2"
"198112","2","3"
"198106","0","1"
"198106","1","2"
"213993","0","1"
"213993","1","2"
"213993","2","3"
"213993","3","4"
"213993","4","5"
"214760","0","2"
"214761","0","1"
"214768","0","1"
"214770","0","1"
"219331","0","2"
"219345","0","1"
"219796","0","1"
"219796","1","2"
"219802","0","1"
"219802","1","2"
"219809","0","2"
"219809","1","1"
"219809","2","3"
"219809","3","4"
"219993","0","2"
"221158","0","1"
"221158","1","2"
"221158","2","3"
"221167","0","4"
"221167","1","3"
"221167","2","5"
"221167","3","6"
"222336","0","2"
"222336","1","1"
"227542","0","1"
"231152","0","1"
"231152","1","2"
"231152","2","3"
"231158","0","3"
"231158","1","4"
"231160","0","3"
"231160","1","4"
"231169","0","1"
"232083","0","1"
"232083","1","2"
"232083","2","3"
"232083","3","4"
"232083","4","5"
"232085","0","1"
"232085","1","3"
"235542","0","1"
"235542","1","2"
"241496","0","1"
"241496","1","2"
"241496","2","3"
"241496","3","4"
"241499","0","1"
"241503","0","1"
"241503","1","2"
"241510","0","4"
"241510","1","2"
"241518","0","3"
"241520","0","1"
"241520","1","2"
"241527","0","1"
"241527","1","2"
"241527","2","3"
"241527","3","4"
"241527","4","5"
"241527","5","6"
"241534","0","1"
"241534","1","2"
"241534","2","3"
"241539","0","3"
"241539","1","5"
"241539","2","6"
"241541","0","1"
"241541","1","2"
"241544","0","1"
"241544","1","2"
"241544","2","3"
"241544","3","4"
"241546","0","3"
"241546","1","4"
"241546","2","5"
"242146","0","5"
"242148","0","1"
"242148","1","2"
"242148","2","3"
"242154","0","1"
"242154","1","2"
"242154","2","3"
"242154","3","4"
"242154","4","5"
"242154","5","6"
"242173","0","1"
"242173","1","2"
"242181","0","1"
"242181","1","2"
"242183","0","1"
"242183","1","2"
"242183","2","4"
"242183","3","5"
"242191","0","3"
"242191","1","4"
"242217","0","1"
"242217","1","2"
"242217","2","3"
"242217","3","4"
"242217","4","5"
"242217","5","6"
"242220","0","3"
"242220","1","4"
"242220","2","5"
"242220","3","6"
"242220","4","7"
"242220","5","8"
"242221","0","1"
"242221","1","2"
"242221","2","3"
"242225","0","1"
"242225","1","2"
"242225","2","3"
"242225","3","4"
"242225","4","5"
"242225","5","6"
"242227","0","1"
"242227","1","2"
"242233","0","1"
"242233","1","2"
"242233","2","3"
"242233","3","4"
"242237","0","1"
"242237","1","2"
"242237","2","3"
"242237","3","4"
"242237","4","5"
"242237","5","6"
"242241","0","1"
"242241","1","2"
"242241","2","3"
"242246","0","2"
"242246","1","1"
"242246","2","4"
"242246","3","3"
"242246","4","5"
"242277","0","1"
"242277","1","2"
"242277","2","4"
"242277","3","5"
"242277","4","6"
"242277","5","7"
"242277","6","8"
"242303","0","1"
"242303","1","2"
"242303","2","3"
"242303","3","4"
"242303","4","5"
"242305","0","1"
"242305","1","2"
"242305","2","3"
"242305","3","4"
"242307","0","1"
"242307","1","2"
"242307","2","3"
"242342","0","1"
"242342","1","2"
"242342","2","3"
"242342","3","4"
"242342","4","5"
"242342","5","6"
"242342","6","7"
"242360","0","1"
"242360","1","2"
"242360","2","3"
"242360","3","4"
"242360","4","5"
"243574","0","1"
"243574","1","2"
"243574","2","3"
"243574","3","4"
"243574","4","5"
"243588","0","1"
"243588","1","2"
"243588","2","3"
"243588","3","4"
"243588","4","5"
"243627","0","1"
"243627","1","2"
"243627","2","3"
"243627","3","4"
"243627","4","5"
"243650","0","1"
"243650","1","2"
"243650","2","3"
"243650","3","4"
"243743","0","1"
"243743","1","2"
"243743","2","3"
"243743","3","4"
"243752","0","1"
"243752","1","2"
"243752","2","3"
"243752","3","4"
"243752","4","5"
"243778","0","1"
"243778","1","2"
"244763","0","1"
"244763","1","2"
"244763","2","3"
"244763","3","4"
"244765","0","1"
"244765","1","2"
"244765","2","4"
"244769","0","1"
"244769","1","2"
"244769","2","3"
"244780","0","1"
"244780","1","2"
"244780","2","3"
"244780","3","4"
"244780","4","5"
"244791","0","1"
"244791","1","2"
"244791","2","3"
"244794","0","1"
"244794","1","2"
"244794","2","3"
"244794","3","4"
"244794","4","5"
"244794","5","6"
"244794","6","7"
"244797","0","1"
"244797","1","2"
"244838","0","1"
"244838","1","2"
"244838","2","4"
"244840","0","1"
"244840","1","2"
"244840","2","3"
"244840","3","4"
"244840","4","5"
"244840","5","6"
"244840","6","7"
"244841","0","1"
"244841","1","2"
"244841","2","3"
"244841","3","4"
"244851","0","1"
"244851","1","2"
"244851","2","3"
"244853","0","1"
"244853","1","2"
"244866","0","1"
"244877","0","1"
"244877","1","2"
"244877","2","3"
"245960","0","1"
"245960","1","2"
"245960","2","3"
"245960","3","4"
"245960","4","5"
"245965","0","1"
"245965","1","2"
"245965","2","3"
"245968","0","1"
"245968","1","2"
"245968","2","3"
"245968","3","5"
"245968","4","4"
"245975","0","1"
"245975","1","2"
"245983","0","1"
"245983","1","2"
"245983","2","3"
"245985","0","1"
"245985","1","2"
"245985","2","3"
"245985","3","4"
"245992","0","1"
"245992","1","2"
"245992","2","3"
"245992","3","4"
"245992","4","5"
"245992","5","6"
"245992","6","7"
"246004","0","1"
"246004","1","2"
"246014","0","3"
"246017","0","1"
"246017","1","2"
"246018","0","1"
"246018","1","2"
"246018","2","3"
"246018","3","4"
"246018","4","5"
"246019","0","1"
"246019","1","3"
"246019","2","4"
"246019","3","5"
"246020","0","1"
"246020","1","2"
"246020","2","3"
"246022","0","1"
"246022","1","2"
"247702","0","1"
"247702","1","2"
"247702","2","3"
"247702","3","4"
"249088","0","1"
"249088","1","2"
"249088","2","3"
"249090","0","1"
"249090","1","2"
"249090","2","3"
"249090","3","4"
"249092","0","1"
"249092","1","2"
"249093","0","1"
"249093","1","2"
"249093","2","3"
"249100","0","1"
"249100","1","2"
"249106","0","1"
"249106","1","2"
"249106","2","4"
"249106","3","4"
"249108","0","4"
"249108","1","5"
"249108","2","6"
"249110","0","1"
"249110","1","2"
"249110","2","4"
"249110","3","5"
"249110","4","6"
"249113","0","1"
"249113","1","2"
"249113","2","3"
"249113","3","4"
"249120","0","5"
"249120","1","6"
"249120","2","1"
"249120","3","2"
"249155","0","2"
"249157","0","1"
"249171","0","1"
"251142","0","2"
"251150","0","7"
"251150","1","3"
"251150","2","8"
"251153","0","1"
"251153","1","2"
"251153","2","3"
"251153","3","4"
"251203","0","3"
"251203","1","4"
"251203","2","5"
"251204","0","2"
"251204","1","1"
"252862","0","4"
"252862","1","3"
"252862","2","5"
"252871","0","1"
"252871","1","2"
"252885","0","2"
"252886","0","1"
"252886","1","2"
"252887","0","1"
"252887","1","2"
"252887","2","3"
"252887","3","4"
"252888","0","2"
"252888","1","1"
"252888","2","3"
"252888","3","4"
"252890","0","2"
"252890","1","1"
"252907","0","2"
"252907","1","4"
"252907","2","1"
"252909","0","3"
"252909","1","1"
"252909","2","2"
"252911","0","2"
"252911","1","1"
"252911","2","5"
"252937","0","3"
"256356","0","1"
"256356","1","2"
"256356","2","3"
"256356","3","5"
"256356","4","6"
"256366","0","1"
"256366","1","2"
"256366","2","3"
"256366","3","4"
"256366","4","5"
"256370","0","1"
"256370","1","2"
"256381","0","1"
"256381","1","2"
"256381","2","3"
"256381","3","4"
"256395","0","1"
"256395","1","2"
"256395","2","3"
"256395","3","4"
"256411","0","1"
"256422","0","1"
"256422","1","2"
"256422","2","3"
"256422","3","4"
"256719","0","2"
"256724","0","1"
"260084","0","1"
"260120","0","2"
"260154","0","2"
"263074","0","3"
"263074","1","4"
"263074","2","6"
"263074","3","7"
"263074","4","8"
"263074","5","5"
"263148","0","5"
"263154","0","3"
"263154","1","4"
"263160","0","1"
"263160","1","2"
"263160","2","3"
"263160","3","4"
"263669","0","1"
"263669","1","2"
"263669","2","3"
"263669","3","4"
"263688","0","1"
"263688","1","2"
"263688","2","3"
"263688","3","4"
"263688","4","5"
"263688","5","6"
"263714","0","3"
"263717","0","2"
"263717","1","3"
"263717","2","4"
"263717","3","5"
"263814","0","3"
"263814","1","1"
"263814","2","2"
"263818","0","13"
"263818","1","14"
"263818","2","15"
"263821","0","2"
"263821","1","1"
"263821","2","5"
"263821","3","3"
"263824","0","1"
"263824","1","2"
"263830","0","1"
"263830","1","2"
"263830","2","3"
"267910","0","3"
"267910","1","4"
"270781","0","1"
"270781","1","2"
"270781","2","3"
"270781","3","4"
"270795","0","1"
"270795","1","2"
"270809","0","2"
"270809","1","1"
"270826","0","1"
"270826","1","2"
"270826","2","3"
"270826","3","4"
"270826","4","5"
"270826","5","6"
"270829","0","1"
"270829","1","2"
"270829","2","3"
"270829","3","4"
"270829","4","5"
"270833","0","1"
"270833","1","2"
"270833","2","3"
"270833","3","4"
"270841","0","1"
"270841","1","2"
"270841","2","3"
"270841","3","4"
"270841","4","5"
"270844","0","1"
"270845","0","2"
"270845","1","1"
"270847","0","1"
"270847","1","2"
"270847","2","3"
"270847","3","4"
"270847","4","5"
"270948","0","2"
"270948","1","3"
"270948","2","4"
"270957","0","5"
"270957","1","6"
"270957","2","7"
"270957","3","8"
"270957","4","9"
"270957","5","10"
"270986","0","1"
"273073","0","2"
"273073","1","3"
"273085","0","1"
"273085","1","2"
"273085","2","3"
"273085","3","4"
"273085","4","5"
"273096","0","3"
"273096","1","4"
"273910","0","1"
"273910","1","2"
"273910","2","3"
"273912","0","4"
"274899","0","2"
"274900","0","1"
"274900","1","2"
"274911","0","1"
"275558","0","1"
"275558","1","2"
"275558","2","3"
"275558","3","4"
"275561","0","1"
"275561","1","2"
"275561","2","3"
"275567","0","2"
"275567","1","1"
"275612","0","1"
"275612","1","2"
"275612","2","3"
"275626","0","1"
"275626","1","2"
"275626","2","3"
"275641","0","1"
"275641","1","2"
"275641","2","3"
"275641","3","4"
"275641","4","5"
"275641","5","6"
"275652","0","1"
"275652","1","2"
"275698","0","1"
"275698","1","2"
"275698","2","3"
"275698","3","4"
"275698","4","5"
"275698","5","15"
"276795","0","1"
"276795","1","2"
"277205","0","1"
"277205","1","2"
"277205","2","3"
"277476","0","1"
"277476","1","2"
"277476","2","3"
"277476","3","4"
"277476","4","5"
"277476","5","6"
"277500","0","1"
"277500","1","2"
"277500","2","3"
"277514","0","1"
"277514","1","2"
"277514","2","3"
"277514","3","4"
"277551","0","1"
"277551","1","3"
"282161","0","1"
"282265","0","1"
"282265","1","4"
"282508","0","1"
"282508","1","2"
"282508","2","3"
"282508","3","4"
"282642","0","1"
"282838","0","2"
"282954","0","1"
"282971","0","2"
"283032","0","1"
"283032","1","2"
"283032","2","4"
"283032","3","5"
"283124","0","1"
"283124","1","2"
"283124","2","3"
"283124","3","4"
"283185","0","1"
"283185","1","2"
"292396","0","1"
"292396","1","2"
"292396","2","3"
"292396","3","4"
"292396","4","5"
"293194","0","1"
"293194","1","2"
"293194","2","3"
"293194","3","4"
"293194","4","5"
"293195","0","1"
"293195","1","2"
"293195","2","3"
"293195","3","4"
"293195","4","5"
"293197","0","1"
"293197","1","2"
"293197","2","3"
"293197","3","4"
"293197","4","5"
"293197","5","6"
"293197","6","7"
"293201","0","1"
"293201","1","2"
"293201","2","3"
"293201","3","4"
"293204","0","2"
"293207","0","3"
"293207","1","4"
"293207","2","5"
"293209","0","3"
"293209","1","4"
"293209","2","5"
"293232","0","1"
"293232","1","2"
"293232","2","3"
"293232","3","4"
"293232","4","5"
"293332","0","3"
"293401","0","1"
"293402","0","1"
"294056","0","1"
"294056","1","2"
"294071","0","1"
"294071","1","2"
"294071","2","3"
"294071","3","4"
"294071","4","5"
"294071","5","6"
"298121","0","1"
"298121","1","2"
"298121","2","4"
"298319","0","1"
"298319","1","2"
"298319","2","3"
"298319","3","4"
"298329","0","1"
"298329","1","2"
"298343","0","1"
"298343","1","2"
"298360","0","1"
"298360","1","2"
"298360","2","3"
"242252","0","1"
"242252","1","2"
"242252","2","3"
"298602","0","1"
"298602","1","2"
"298602","2","3"
"298602","3","4"
"298610","0","1"
"298610","1","2"
"298610","2","3"
"298610","3","4"
"298610","4","5"
"298610","5","6"
"298612","0","1"
"298612","1","2"
"298612","2","3"
"298612","3","4"
"298612","4","5"
"298612","5","6"
"298612","6","7"
"299947","0","9"
"299947","1","10"
"299962","0","3"
"299962","1","1"
"299962","2","2"
"299962","3","4"
"299962","4","5"
"299962","5","6"
"303223","0","1"
"303223","1","3"
"303241","0","11"
"303250","0","1"
"303262","0","3"
"303263","0","4"
"303267","0","1"
"303267","1","3"
"303286","0","1"
"303516","0","1"
"303555","0","1"
"303555","1","2"
"303566","0","1"
"303571","0","1"
"303571","1","2"
"303571","2","3"
"303571","3","4"
"305508","0","1"
"305508","1","2"
"305508","2","3"
"305508","3","4"
"305509","0","1"
"305509","1","2"
"305509","2","3"
"305509","3","4"
"305511","0","1"
"305511","1","2"
"305511","2","3"
"305511","3","4"
"305511","4","5"
"305529","0","1"
"305529","1","2"
"307026","0","1"
"307026","1","2"
"307026","2","3"
"307026","3","4"
"307026","4","5"
"307026","5","6"
"307026","6","7"
"307043","0","8"
"307043","1","9"
"307043","2","10"
"307043","3","11"
"307060","0","1"
"307060","1","2"
"307060","2","3"
"312061","0","2"
"313499","0","1"
"313499","1","2"
"313499","2","3"
"313499","3","4"
"313499","4","5"
"313499","5","6"
"313499","6","7"
"313509","0","1"
"313509","1","2"
"313509","2","3"
"313509","3","4"
"313509","4","5"
"313521","0","1"
"313521","1","2"
"313521","2","3"
"313521","3","4"
"313521","4","5"
"313605","0","1"
"314785","0","1"
"314785","1","2"
"314785","2","3"
"314785","3","4"
"317346","0","1"
"317346","1","2"
"317346","2","3"
"317346","3","4"
"317346","4","5"
"317346","5","6"
"320538","0","1"
"320538","1","2"
"320538","2","3"
"320545","0","1"
"320545","1","2"
"320545","2","3"
"320545","3","4"
"323088","0","2"
"323104","0","1"
"323104","1","2"
"323105","0","1"
"323105","1","2"
"323113","0","1"
"323113","1","2"
"323113","2","3"
"323126","0","1"
"323740","0","1"
"323740","1","2"
"323740","2","3"
"323740","3","4"
"328497","0","1"
"328497","1","2"
"329928","0","1"
"329928","1","2"
"329928","2","3"
"330898","0","1"
"330898","1","2"
"330898","2","3"
"330898","3","4"
"330898","4","5"
