"main.id","hpq_phiheal_empl_mem.id","phiheal_empl_mem_refno"
"177161","7","8"
"202282","0","1"
"202305","0","2"
"202309","0","1"
"202312","0","1"
"202313","0","2"
"202319","0","1"
"202324","0","1"
"203479","0","1"
"203479","1","2"
"203591","0","1"
"203674","0","3"
"91448","0","1"
"91601","0","3"
"92221","0","2"
"92240","0","1"
"92240","1","2"
"94173","0","1"
"94177","0","2"
"94531","0","3"
"94531","1","1"
"94531","2","4"
"94531","3","5"
"94532","0","1"
"94532","1","2"
"94532","2","3"
"94534","0","3"
"94534","1","2"
"94534","2","1"
"94541","0","1"
"94541","1","2"
"94541","2","4"
"94541","3","3"
"94541","4","5"
"94541","5","6"
"94541","6","8"
"94544","0","1"
"94547","0","1"
"94547","1","2"
"94547","2","3"
"94547","3","4"
"94549","0","1"
"94550","0","1"
"94551","0","1"
"94552","0","1"
"94553","0","1"
"94558","0","1"
"94560","0","1"
"94561","0","1"
"94563","0","1"
"94566","0","1"
"94566","1","2"
"94567","0","2"
"94567","1","1"
"94568","0","1"
"94570","0","1"
"94570","1","2"
"94570","2","3"
"94570","3","4"
"94840","0","1"
"94841","0","1"
"94843","0","1"
"98175","0","2"
"98175","1","1"
"98175","2","3"
"98175","3","4"
"98175","4","5"
"98183","0","1"
"98183","1","2"
"98183","2","4"
"98183","3","5"
"98183","4","6"
"98183","5","7"
"98187","0","3"
"98187","1","4"
"98187","2","5"
"98235","0","2"
"115155","0","1"
"115155","1","6"
"115162","0","3"
"115240","0","4"
"115240","1","1"
"115242","0","4"
"115265","0","1"
"115298","0","1"
"115298","1","2"
"115298","2","3"
"115298","3","4"
"115298","4","5"
"115359","0","1"
"115363","0","1"
"115372","0","4"
"115372","1","3"
"115372","2","2"
"182605","0","1"
"182606","0","1"
"182613","0","1"
"182614","0","1"
"182615","0","4"
"182619","0","2"
"182620","0","5"
"182621","0","1"
"202524","0","1"
"202525","0","2"
"202527","0","1"
"202527","1","2"
"202529","0","1"
"202529","1","2"
"202708","0","9"
"202709","0","1"
"202713","0","1"
"202714","0","4"
"202719","0","1"
"202730","0","1"
"202732","0","1"
"202732","1","2"
"202733","0","1"
"202735","0","1"
"202737","0","1"
"202778","0","1"
"202808","0","1"
"202824","0","1"
"202824","1","2"
"202825","0","3"
"205523","0","15"
"205526","0","3"
"205526","1","4"
"205527","0","2"
"205564","0","1"
"205591","0","1"
"205591","1","3"
"205598","0","1"
"205598","1","2"
"205598","2","3"
"205598","3","4"
"205598","4","5"
"205621","0","1"
"205621","1","2"
"205621","2","3"
"205621","3","4"
"205621","4","5"
"205646","0","1"
"205652","0","1"
"205660","0","2"
"205664","0","6"
"205664","1","12"
"205664","2","13"
"205664","3","14"
"205666","0","1"
"205673","0","5"
"205673","1","1"
"205687","0","1"
"205687","1","2"
"205690","0","1"
"205694","0","1"
"205703","0","1"
"205707","0","1"
"205709","0","1"
"205710","0","1"
"205711","0","1"
"205838","0","1"
"205838","1","2"
"205938","0","3"
"205938","1","4"
"205938","2","5"
"205938","3","6"
"205938","4","2"
"206040","0","1"
"206043","0","1"
"206043","1","3"
"206068","0","1"
"206084","0","2"
"206192","0","1"
"206201","0","1"
"206201","1","5"
"206204","0","2"
"206204","1","1"
"206205","0","6"
"206205","1","3"
"206211","0","2"
"206212","0","3"
"206214","0","1"
"206214","1","4"
"206218","0","1"
"206218","1","2"
"206219","0","1"
"206238","0","1"
"206240","0","1"
"206240","1","2"
"206240","2","3"
"206240","3","4"
"206247","0","1"
"206247","1","7"
"206248","0","1"
"206270","0","1"
"206272","0","1"
"206274","0","1"
"206275","0","1"
"206275","1","2"
"206282","0","1"
"206282","1","2"
"206282","2","3"
"206286","0","1"
"206286","1","2"
"206286","2","3"
"206287","0","1"
"206287","1","2"
"206287","2","3"
"206287","3","4"
"206287","4","5"
"206291","0","1"
"206291","1","3"
"211303","0","1"
"211315","0","1"
"211477","0","1"
"211665","0","4"
"211903","0","2"
"212311","0","1"
"212441","0","2"
"215994","0","1"
"328851","0","1"
"328851","1","2"
"328851","2","3"
"328851","3","4"
"329067","0","2"
"329459","0","4"
"378210","0","5"
"389555","0","1"
"389555","1","2"
"389555","2","3"
"389569","0","1"
"389569","1","2"
"389569","2","3"
"389569","3","4"
"389569","4","5"
"389569","5","6"
"389658","0","1"
"389658","1","2"
"389658","2","3"
"389661","0","1"
"389661","1","2"
"389662","0","1"
"389662","1","2"
"389662","2","3"
"389662","3","4"
"389662","4","5"
"389667","0","1"
"389667","1","2"
"389667","2","3"
"389721","0","8"
"389995","0","1"
"398189","0","1"
"406803","0","1"
"406920","0","3"
"407128","0","4"
"407151","0","1"
"407151","1","2"
"407151","2","3"
"407151","3","4"
"407151","4","5"
"407482","0","1"
"407482","1","2"
"407482","2","3"
"407482","3","4"
"407490","0","1"
"407491","0","1"
"407530","0","1"
"407530","1","2"
"407530","2","3"
"407543","0","2"
"407600","0","1"
"414517","0","1"
"414523","0","2"
"414526","0","1"
"414526","1","2"
"414526","2","3"
"414526","3","4"
"426226","0","1"
"436081","0","1"
"438232","0","1"
"438323","0","2"
"439427","0","1"
"439427","1","2"
"439468","0","1"
"439472","0","1"
"439482","0","1"
"551638","0","3"
"556769","0","1"
"556769","1","4"
"556769","2","5"
"556886","0","1"
"556889","0","5"
"556889","1","6"
"556889","2","7"
"556889","3","8"
"832209","0","1"
"832211","0","1"
"832232","0","1"
"832237","0","1"
"832254","0","3"
"832262","0","1"
"832263","0","2"
"832263","1","4"
"832264","0","1"
"832274","0","4"
"832274","1","5"
"832276","0","3"
"832279","0","3"
"832281","0","1"
"832282","0","1"
"832285","0","1"
"832285","1","4"
"832286","0","1"
"832511","0","2"
"832521","0","1"
"832524","0","1"
"832527","0","1"
"832530","0","7"
"832533","0","1"
"832535","0","1"
"832537","0","6"
"832612","0","2"
"832634","0","4"
"832653","0","3"
"832667","0","5"
"832667","1","6"
"838849","0","1"
"838853","0","1"
"838862","0","6"
"838862","1","7"
"838977","0","5"
"839085","0","3"
"839300","0","4"
"839302","0","3"
"839302","1","4"
"839309","0","1"
"839309","1","3"
"839309","2","4"
"839309","3","5"
"839310","0","2"
"839312","0","1"
"839314","0","1"
"839318","0","1"
"839319","0","4"
"839319","1","15"
"839335","0","1"
"839335","1","2"
"839336","0","1"
"839338","0","1"
"839338","1","2"
"839338","2","3"
"839339","0","3"
"839340","0","1"
"839340","1","3"
"839340","2","4"
"839340","3","5"
"839341","0","5"
"839342","0","3"
"839343","0","1"
"839343","1","3"
"839343","2","4"
"839343","3","5"
"839356","0","1"
"839356","1","6"
"839356","2","7"
"839356","3","8"
"839358","0","1"
"839358","1","4"
"839358","2","5"
"839358","3","6"
"839358","4","7"
"839359","0","2"
"839359","1","6"
"839360","0","1"
"839360","1","3"
"840597","0","2"
"840598","0","1"
"840599","0","2"
"840601","0","1"
"840601","1","2"
"840602","0","2"
"840602","1","3"
"840603","0","1"
"841042","0","1"
"841084","0","1"
"841086","0","1"
"841090","0","1"
"841097","0","2"
"841158","0","1"
"841158","1","2"
"841159","0","1"
"841163","0","1"
"841164","0","1"
"841164","1","3"
"841173","0","1"
"841173","1","2"
"841174","0","1"
"841175","0","1"
"841176","0","1"
"841794","0","1"
"841816","0","1"
"841818","0","1"
"841901","0","1"
"841906","0","17"
"841910","0","1"
"841911","0","1"
"841912","0","2"
"841917","0","1"
"841917","1","3"
"841922","0","9"
"841934","0","3"
"841934","1","11"
"841938","0","3"
"842245","0","1"
"842245","1","4"
"842245","2","5"
"842245","3","6"
"842270","0","1"
"842270","1","3"
"842270","2","4"
"842270","3","5"
"842284","0","1"
"842286","0","1"
"842288","0","4"
"842295","0","3"
"842295","1","5"
"842295","2","6"
"842295","3","7"
"842300","0","3"
"842306","0","1"
"842310","0","4"
"842311","0","1"
"842311","1","3"
"842311","2","4"
"842311","3","5"
"842311","4","6"
"842318","0","1"
"842318","1","3"
"842318","2","4"
"842318","3","5"
"842321","0","1"
"842321","1","2"
"842321","2","3"
"842321","3","4"
"842324","0","1"
"842324","1","3"
"842324","2","4"
"842326","0","1"
"842326","1","3"
"842326","2","4"
"845182","0","2"
"845242","0","4"
"845266","0","6"
"845295","0","1"
"845808","0","1"
"845848","0","1"
"845850","0","1"
"845850","1","3"
"845929","0","3"
"845939","0","4"
"845974","0","1"
"845978","0","3"
"846105","0","1"
"846113","0","1"
"846113","1","6"
"846336","0","2"
"846336","1","1"
"846337","0","2"
"846363","0","3"
"846383","0","1"
"846441","0","1"
"846447","0","2"
"846454","0","1"
"846466","0","1"
"846469","0","1"
"846480","0","1"
"846573","0","5"
"846737","0","2"
"846951","0","1"
"846958","0","1"
"846965","0","2"
"846991","0","1"
"847519","0","1"
"847635","0","3"
"847655","0","2"
"847723","0","1"
"847908","0","1"
"847908","1","3"
"847910","0","3"
"848175","0","1"
"848175","1","3"
"848178","0","1"
"848204","0","1"
"848235","0","1"
"848241","0","1"
"848330","0","2"
"848405","0","1"
"848405","1","2"
"848405","2","3"
"848405","3","4"
"848405","4","5"
"848405","5","6"
"848408","0","1"
"848415","0","1"
"848415","1","4"
"848415","2","5"
"848415","3","6"
"848415","4","7"
"848415","5","8"
"854436","0","1"
"854436","1","3"
"854436","2","4"
"854448","0","1"
"854448","1","5"
"854458","0","3"
"854839","0","5"
"854865","0","4"
"854918","0","3"
"854921","0","1"
"854922","0","4"
"854924","0","1"
"854927","0","4"
"854981","0","1"
"854992","0","3"
"855004","0","4"
"855085","0","1"
"855119","0","2"
"855139","0","7"
"855145","0","2"
"855151","0","4"
"855230","0","3"
"855238","0","1"
"855255","0","1"
"855289","0","1"
"855300","0","1"
"855323","0","1"
"855323","1","2"
"855327","0","1"
"855342","0","3"
"855362","0","1"
"855364","0","1"
"857136","0","1"
"857307","0","1"
"857928","0","2"
"857928","1","3"
"857928","2","4"
"857928","3","5"
"857928","4","6"
"858090","0","2"
"858090","1","3"
"858090","2","4"
"859151","0","5"
"859598","0","1"
"859598","1","2"
"859612","0","7"
"859657","0","2"
"859661","0","1"
"859663","0","1"
"860068","0","3"
"860076","0","1"
"860137","0","7"
"860137","1","8"
"860140","0","1"
"860140","1","5"
"880992","0","1"
"881239","0","1"
"881244","0","1"
"881246","0","1"
"881248","0","2"
"881252","0","1"
"881256","0","1"
"882578","0","1"
"883769","0","1"
"883769","1","2"
"883770","0","1"
"883773","0","1"
"886175","0","1"
"886210","0","1"
"886439","0","1"
"886440","0","1"
"886441","0","1"
"886479","0","1"
"886482","0","1"
"886486","0","1"
"886489","0","1"
"886546","0","1"
"886571","0","1"
"886586","0","1"
"886834","0","1"
"886847","0","2"
"886876","0","1"
"886896","0","1"
"888440","0","1"
"888440","1","5"
"888440","2","6"
"888440","3","7"
"888479","0","1"
"888610","0","1"
"888610","1","2"
"888610","2","3"
"888640","0","1"
"888640","1","2"
"888640","2","3"
"888640","3","4"
"888757","0","1"
"888757","1","2"
"892843","0","1"
"892852","0","1"
"892858","0","23"
"892873","0","1"
"892875","0","3"
"894124","0","1"
"894125","0","1"
"894149","0","1"
"894824","0","1"
"894856","0","2"
"895605","0","1"
"895605","1","2"
"895653","0","1"
"895669","0","1"
"897751","0","1"
"897963","0","1"
"898153","0","1"
"898158","0","1"
"898272","0","1"
"898543","0","1"
"898730","0","10"
"898730","1","11"
"908455","0","5"
"909872","0","2"
"909877","0","2"
"909883","0","2"
"910124","0","1"
"910127","0","1"
"911024","0","1"
"911027","0","1"
"911027","1","2"
"911027","2","3"
"911027","3","4"
"911065","0","1"
"915306","0","1"
"915605","0","1"
"917577","0","1"
"917599","0","1"
"920898","0","3"
"920992","0","1"
"920992","1","3"
"920992","2","4"
"920998","0","1"
"921815","0","1"
"921815","1","2"
"921815","2","3"
"921815","3","4"
"921815","4","5"
"921858","0","2"
"922257","0","1"
"922259","0","1"
"923886","0","2"
"924010","0","1"
"924010","1","2"
"924013","0","2"
"924017","0","1"
"924017","1","2"
"926298","0","1"
"926298","1","2"
"927595","0","6"
"927597","0","2"
"927753","0","2"
"927780","0","2"
"927802","0","2"
"927858","0","7"
"928099","0","1"
"929152","0","1"
"929158","0","2"
"929160","0","2"
"932507","0","1"
"932540","0","2"
"934080","0","9"
"934335","0","2"
"934350","0","1"
"934408","0","1"
"934408","1","2"
"934501","0","8"
"934565","0","1"
"934565","1","2"
"934565","2","3"
"934572","0","5"
"934680","0","1"
"934680","1","5"
"934680","2","6"
"934680","3","7"
"934725","0","1"
"934740","0","1"
"934740","1","3"
"934740","2","4"
"934824","0","1"
"934824","1","3"
"934824","2","4"
"934858","0","1"
"934858","1","3"
"934858","2","4"
"934858","3","5"
"934858","4","6"
"934858","5","7"
"934873","0","10"
"934873","1","11"
"934873","2","12"
"934873","3","13"
"935420","0","1"
"936577","0","1"
"936711","0","1"
"936711","1","2"
"937473","0","3"
"937777","0","1"
"937877","0","1"
"938246","0","1"
"938246","1","5"
"938326","0","1"
"938326","1","4"
"938326","2","5"
"938326","3","6"
"938326","4","7"
"946928","0","2"
"946928","1","4"
"946968","0","3"
"947097","0","5"
"947097","1","7"
"948881","0","1"
"948902","0","1"
"948906","0","3"
"948949","0","5"
"949303","0","1"
"949305","0","1"
"949310","0","2"
"949313","0","1"
"949328","0","13"
"949357","0","7"
"949358","0","1"
"950265","0","1"
"950303","0","1"
"950303","1","3"
"950309","0","1"
"950309","1","3"
"950309","2","4"
"950311","0","4"
"950312","0","1"
"950312","1","2"
"950446","0","1"
"952314","0","3"
"952321","0","1"
"952321","1","3"
"952321","2","4"
"952321","3","5"
"955184","0","5"
"955310","0","1"
"955353","0","6"
"955596","0","1"
"955597","0","1"
"955602","0","1"
"955607","0","4"
"955612","0","1"
"955612","1","3"
"955655","0","2"
"955663","0","5"
"955698","0","1"
"955709","0","3"
"957735","0","1"
"958032","0","1"
"958033","0","3"
"958034","0","1"
"958034","1","2"
"958046","0","1"
"958047","0","1"
"958050","0","1"
"958059","0","5"
"958091","0","1"
"958091","1","5"
"958093","0","1"
"958093","1","3"
"958095","0","1"
"958096","0","3"
"958167","0","1"
"958216","0","1"
"958243","0","1"
"960201","0","3"
"960267","0","1"
"960271","0","1"
"960271","1","2"
"960284","0","1"
"960320","0","10"
"970285","0","2"
"970290","0","1"
"970344","0","2"
"970353","0","1"
"970368","0","4"
"973466","0","1"
"973497","0","8"
"973503","0","7"
"973510","0","4"
"973514","0","3"
"973519","0","3"
"973522","0","3"
"973534","0","3"
"973534","1","4"
"973534","2","5"
"973534","3","6"
"973535","0","3"
"973538","0","7"
"973540","0","4"
"973552","0","1"
"973687","0","1"
"973709","0","2"
"973709","1","5"
"973711","0","1"
"973719","0","1"
"973720","0","1"
"973721","0","1"
"973726","0","1"
"973733","0","1"
"973733","1","2"
"974600","0","1"
"974600","1","4"
"974636","0","4"
"974693","0","1"
"974749","0","1"
"974753","0","1"
"974780","0","4"
"977742","0","1"
"977824","0","1"
"977859","0","4"
"978047","0","1"
"978078","0","1"
"978128","0","1"
"978140","0","1"
"978144","0","1"
"978165","0","1"
"978174","0","1"
"978394","0","1"
"978568","0","5"
"978596","0","1"
"978655","0","1"
"980148","0","1"
"980150","0","7"
"980204","0","2"
"980226","0","1"
"980241","0","1"
"980262","0","8"
"980270","0","15"
"980270","1","26"
"983241","0","3"
"983249","0","1"
"983249","1","16"
"983357","0","3"
"999112","0","1"
"1003219","0","1"
"1006934","0","1"
"1006934","1","2"
"1006934","2","3"
"1006934","3","4"
"1006934","4","5"
"1006934","5","31"
"1007071","0","1"
"1007071","1","2"
"1007071","2","3"
"1007071","3","4"
"1007107","0","2"
"1007181","0","1"
"1007184","0","1"
"1007184","1","2"
"1007184","2","3"
"1007187","0","3"
"1007187","1","4"
"94571","0","2"
"1016022","0","2"
"1016484","0","1"
"1023195","0","2"
"1023207","0","1"
"1023207","1","2"
"1023207","2","3"
"1023207","3","4"
"1023209","0","2"
"1023257","0","1"
"1023262","0","1"
"1023262","1","2"
"1023262","2","11"
"1025496","0","3"
"1025496","1","1"
"1025496","2","2"
"1025563","0","2"
"1028080","0","1"
"1028080","1","2"
"1028165","0","1"
"1033939","0","1"
"1051883","0","1"
"1052848","0","1"
"1053901","0","1"
"1060596","0","1"
"1095417","0","4"
"1121554","0","1"
"1121559","0","2"
"1121562","0","1"
"1121825","0","1"
"1157500","0","1"
"1157504","0","1"
"1157504","1","3"
"1170606","0","2"
"1170620","0","3"
"1170621","0","1"
"1170624","0","1"
"1170625","0","1"
"1184274","0","3"
"1184275","0","1"
"1184275","1","2"
"1184275","2","3"
"1184275","3","4"
"1184275","4","5"
"1184276","0","2"
"1184481","0","1"
"1184481","1","2"
"1184481","2","3"
"1184481","3","5"
"1184481","4","6"
"1184488","0","8"
"1184492","0","1"
"1184492","1","2"
"1184507","0","1"
"1184511","0","1"
"1210151","0","1"
"1210151","1","3"
"1210154","0","2"
"1210154","1","3"
"1210156","0","1"
"1224638","0","1"
"1224638","1","2"
"1224638","2","3"
"1224639","0","1"
"1224639","1","2"
"1224639","2","3"
"1224639","3","4"
"1224640","0","1"
"1224640","1","2"
"1224640","2","3"
"1224640","3","4"
"1224640","4","5"
"1224640","5","6"
"16821","0","2"
"21141","0","1"
"21153","0","3"
"21224","0","1"
"21224","1","2"
"21224","2","3"
"21224","3","4"
"21224","4","5"
"21232","0","1"
"21233","0","1"
"21235","0","2"
"21235","1","1"
"21247","0","2"
"21256","0","1"
"21271","0","1"
"21296","0","1"
"21314","0","3"
"21325","0","2"
"21325","1","1"
"21826","0","2"
"21847","0","2"
"21848","0","1"
"21848","1","2"
"21848","2","3"
"21848","3","5"
"21848","4","4"
"21850","0","1"
"23035","0","3"
"23060","0","1"
"23087","0","1"
"23088","0","1"
"23088","1","2"
"23088","2","3"
"23088","3","4"
"23089","0","1"
"23090","0","1"
"23090","1","2"
"23090","2","3"
"23182","0","1"
"23182","1","2"
"23185","0","1"
"23185","1","2"
"23988","0","1"
"23988","1","2"
"23988","2","3"
"23988","3","4"
"23989","0","1"
"23989","1","2"
"23989","2","3"
"23989","3","4"
"23990","0","1"
"23990","1","2"
"23992","0","1"
"23992","1","2"
"23992","2","3"
"23992","3","4"
"23992","4","25"
"23995","0","1"
"23995","1","2"
"23995","2","3"
"23996","0","1"
"23996","1","2"
"23996","2","3"
"23996","3","4"
"23999","0","1"
"24103","0","1"
"25132","0","1"
"25134","0","1"
"25134","1","2"
"25134","2","3"
"25134","3","4"
"25134","4","5"
"25143","0","3"
"25849","0","1"
"25849","1","2"
"25851","0","2"
"25851","1","1"
"25852","0","1"
"34648","0","1"
"41983","0","1"
"41985","0","1"
"41985","1","2"
"41985","2","3"
"41985","3","4"
"41986","0","1"
"41986","1","2"
"41986","2","3"
"41986","3","4"
"42374","0","1"
"42374","1","2"
"42374","2","3"
"42374","3","4"
"42374","4","5"
"42386","0","1"
"42386","1","2"
"42386","2","3"
"42386","3","4"
"42490","0","1"
"51594","0","3"
"51603","0","2"
"51795","0","1"
"51795","1","2"
"51795","2","3"
"51799","0","1"
"51799","1","2"
"51799","2","3"
"52097","0","2"
"63502","0","1"
"63575","0","1"
"63575","1","2"
"63575","2","3"
"231822","0","2"
"231822","1","1"
"231822","2","3"
"231824","0","1"
"231824","1","2"
"231824","2","3"
"231824","3","4"
"231830","0","1"
"231830","1","2"
"231830","2","3"
"231830","3","4"
"231830","4","5"
"231830","5","6"
"231833","0","1"
"231833","1","2"
"231833","2","6"
"231833","3","5"
"231891","0","1"
"231891","1","2"
"231891","2","6"
"231903","0","1"
"231903","1","2"
"231903","2","3"
"231907","0","3"
"233088","0","1"
"233088","1","2"
"243057","0","2"
"243512","0","1"
"243513","0","2"
"249063","0","2"
"249231","0","1"
"249231","1","2"
"249256","0","1"
"249256","1","2"
"249256","2","3"
"249256","3","4"
"249256","4","5"
"249284","0","3"
"249292","0","3"
"249293","0","2"
"249293","1","1"
"249293","2","3"
"249293","3","4"
"249293","4","5"
"249357","0","1"
"249359","0","3"
"251236","0","2"
"253074","0","1"
"253074","1","2"
"253074","2","3"
"253074","3","4"
"253074","4","5"
"253079","0","2"
"253131","0","1"
"254639","0","1"
"254770","0","2"
"268684","0","1"
"268684","1","2"
"268684","2","5"
"268684","3","5"
"268684","4","6"
"268687","0","2"
"268687","1","1"
"268687","2","3"
"268687","3","4"
"268687","4","5"
"268687","5","6"
"268744","0","1"
"268744","1","2"
"268744","2","3"
"268744","3","4"
"268744","4","5"
"268744","5","6"
"268744","6","7"
"268744","7","8"
"268766","0","3"
"268852","0","1"
"268852","1","2"
"268852","2","3"
"268852","3","4"
"268852","4","5"
"269578","0","1"
"269583","0","1"
"269583","1","2"
"269583","2","3"
"269583","3","4"
"269583","4","5"
"269583","5","6"
"269589","0","1"
"269589","1","2"
"269589","2","3"
"269589","3","4"
"269593","0","1"
"269593","1","2"
"269593","2","3"
"269593","3","4"
"269593","4","5"
"269595","0","2"
"270478","0","1"
"274801","0","14"
"276759","0","1"
"277328","0","1"
"277380","0","1"
"284180","0","1"
"285184","0","2"
"286205","0","2"
"286262","0","3"
"294707","0","1"
"294708","0","2"
"306463","0","2"
"306722","0","1"
"306742","0","2"
"307839","0","1"
"307853","0","1"
"307855","0","2"
"313666","0","1"
"313734","0","1"
"316453","0","1"
"316453","1","2"
"316732","0","2"
"316742","0","1"
"327116","0","2"
"327120","0","3"
"327152","0","2"
"338929","0","2"
"339054","0","1"
"339315","0","2"
"339433","0","3"
"339504","0","1413274572670"
"339504","1","1413274572671"
"339504","2","1413274572672"
"339504","3","1413274572673"
"346764","0","2"
"346766","0","2"
"346776","0","1"
"346778","0","1"
"378696","0","1"
"381646","0","1"
"382232","0","1413274572672"
"382232","1","1413274572673"
"382232","2","1413274572674"
"382339","0","1413274572672"
"382339","1","1413274572673"
"382339","2","1413274572674"
"382339","3","1413274572675"
"396876","0","1"
"396876","1","2"
"423420","0","1413274572696"
"423420","1","1413274572697"
"423791","0","1"
"423791","1","2"
"423791","2","3"
"423791","3","4"
"423791","4","5"
"423791","5","6"
"501274","0","2"
"501316","0","2"
"501345","0","2"
"501356","0","1"
"514723","0","1413274572697"
"514723","1","1413274572698"
"514723","2","1413274572699"
"516452","0","4"
"534211","0","1413274572699"
"534214","0","1413274572700"
"534214","1","1413274572701"
"534214","2","1413274572702"
"534214","3","1413274572703"
"534214","4","1413274572704"
"534222","0","1413274572705"
"572558","0","1"
"572658","0","3"
"572658","1","4"
"572662","0","2"
"573748","0","6"
"579315","0","1"
"579315","1","2"
"607129","0","2"
"607213","0","1"
"607213","1","2"
"607216","0","2"
"607257","0","1"
"610369","0","1413274572644"
"610369","1","1413274572645"
"610369","2","1413274572646"
"610377","0","1413274572663"
"610377","1","1413274572664"
"610377","2","1413274572665"
"655319","0","1418012847343"
"691623","0","1413274572630"
"691623","1","1413274572631"
"691623","2","1413274572632"
"691623","3","1413274572633"
"691630","0","1413274572634"
"691845","0","1413274572694"
"691845","1","1413274572695"
"691845","2","1413274572696"
"691846","0","1413274572696"
"691846","1","1413274572698"
"691846","2","1413274572699"
"691846","3","1413274572700"
"691950","0","1413274572702"
"691950","1","1413274572701"
"691950","2","1413274572703"
"691994","0","1413274572704"
"692046","0","1413274572706"
"692131","0","1"
"692131","1","2"
"1168107","0","1"
"1168313","0","1413274572635"
"1168313","1","1413274572636"
"1168315","0","1413274572635"
"1168315","1","1413274572636"
"1168315","2","1413274572637"
"1168315","3","1413274572638"
"1168315","4","1413274572639"
"1168315","5","1413274572640"
"1168315","6","1413274572641"
"1168315","7","1413274572642"
"1168353","0","1413274572695"
"1168353","1","1413274572696"
"1168353","2","1413274572697"
"1168353","3","1413274572698"
"1168353","4","1413274572699"
"1169534","0","2"
"1196380","0","2"
"1196380","1","3"
"1196380","2","4"
"1196380","3","5"
"1196380","4","6"
"1196382","0","1"
"1196382","1","2"
"1196383","0","1"
"1196383","1","2"
"1196383","2","3"
"1196383","3","4"
"1229314","0","1"
"1229315","0","1"
"1229315","1","2"
"1229317","0","2"
"1232572","0","3"
"1232574","0","1"
"1254050","0","1431556534932"
"1254062","0","1"
"1590523","0","3"
"1590525","0","1"
"1590525","1","3"
"1590525","2","4"
"1590527","0","1"
"1590528","0","2"
"1590529","0","2"
"1590530","0","1"
"1590531","0","2"
"1590535","0","1"
"1590535","1","2"
"1594192","0","1"
"1594192","1","2"
"1594197","0","2"
"1706269","0","2"
"1736462","0","2"
"1736465","0","1"
"1746803","0","1"
"1746803","1","2"
"1747028","0","1"
"1747028","1","2"
"1872376","0","2"
"1872377","0","2"
"1900505","0","1"
"1900506","0","2"
"1900512","0","1"
"1900555","0","1"
"2201250","0","1"
"2201251","0","1"
"2201252","0","2"
"2201259","0","1"
"2217451","0","1"
"2217482","0","2"
"2217483","0","2"
"2399454","0","2"
"2491341","0","1"
"2491342","0","3"
"2491342","1","4"
"2491343","0","3"
"88474","0","4"
"88474","1","3"
"88477","0","1"
"88481","0","4"
"89687","0","1"
"89687","1","2"
"89694","0","2"
"89694","1","4"
"89694","2","6"
"89694","3","7"
"91466","0","1"
"91466","1","2"
"99236","0","1"
"99241","0","1"
"108003","0","1"
"108006","0","4"
"115508","0","1"
"115512","0","1"
"115512","1","2"
"115521","0","1"
"119682","0","1"
"119682","1","2"
"119682","2","3"
"119873","0","1"
"119873","1","2"
"119873","2","3"
"119873","3","4"
"119875","0","1"
"119875","1","3"
"119875","2","4"
"119875","3","7"
"119879","0","1"
"119879","1","2"
"119879","2","3"
"119880","0","4"
"119880","1","11"
"122448","0","1"
"122449","0","1"
"122450","0","1"
"122453","0","3"
"122456","0","1"
"122457","0","1"
"122460","0","1"
"122460","1","3"
"122462","0","1"
"122463","0","1"
"122463","1","2"
"122466","0","2"
"122467","0","1"
"122467","1","2"
"122468","0","1"
"122470","0","1"
"122611","0","1"
"137334","0","1"
"137337","0","1"
"137338","0","3"
"137339","0","1"
"137344","0","1"
"137345","0","2"
"137350","0","1"
"137350","1","2"
"137350","2","3"
"137350","3","4"
"137351","0","1"
"137352","0","1"
"137354","0","2"
"137355","0","1"
"137355","1","4"
"137357","0","1"
"137358","0","1"
"137358","1","3"
"137360","0","1"
"137360","1","2"
"141145","0","1"
"141146","0","1"
"141149","0","3"
"141149","1","1"
"141152","0","1"
"141153","0","12"
"145745","0","1"
"145748","0","1"
"145751","0","1"
"145751","1","2"
"145754","0","1"
"196517","0","1"
"291224","0","1"
"291224","1","2"
"291224","2","3"
"291224","3","4"
"291224","4","5"
"293097","0","1"
"293105","0","1407937678872"
"293106","0","1407937678874"
"293112","0","1407937678874"
"435651","0","1407937678881"
"435655","0","1407937678874"
"435655","1","1407937678881"
"435655","2","1407937678882"
"435659","0","1407937678875"
"435659","1","1407937678876"
"444174","0","3"
"494104","0","1"
"494104","1","2"
"494104","2","3"
"494104","3","4"
"550686","0","8"
"550689","0","1"
"550689","1","2"
"550691","0","2"
"550692","0","1"
"550697","0","3"
"550725","0","4"
"550725","1","5"
"550737","0","1"
"550737","1","2"
"550740","0","1"
"550746","0","3"
"550746","1","4"
"550752","0","1"
"565976","0","3"
"565976","1","4"
"565978","0","3"
"565978","1","4"
"565981","0","1"
"565985","0","4"
"565987","0","1"
"582201","0","1"
"582221","0","1"
"582226","0","1"
"582227","0","1"
"582238","0","1"
"582238","1","2"
"582282","0","4"
"582282","1","5"
"582915","0","1"
"582923","0","1"
"582925","0","2"
"584011","0","3"
"584022","0","1"
"584022","1","2"
"584033","0","1"
"584033","1","2"
"584047","0","4"
"584047","1","5"
"584061","0","3"
"584061","1","4"
"584170","0","1"
"598244","0","1"
"598246","0","1"
"598635","0","1"
"598636","0","3"
"598637","0","1"
"598638","0","1"
"598639","0","5"
"598641","0","3"
"608088","0","3"
"608155","0","1"
"608155","1","3"
"608397","0","1"
"610261","0","1"
"610785","0","1"
"610786","0","1"
